,CCN,CODCNH,Nombre Centro,Dirección,Teléfono,Cód. Municipio,Municipio,Cód. Provincia,Provincia,Cód. CCAA,CCAA,Código Postal,CAMAS,Cód. Clase de Centro,Clase de Centro,Cód. Dep. Funcional,Dependencia Funcional,Forma parte Complejo,CODIDCOM,Nombre del Complejo,ALTA,Email
520,1046008287,460404,Imed Valencia,Calle Ferrocarril 57,963003003;966878783,460787,Burjassot,46,Valencia,10,Comunidad Valenciana,46100,207,C11,Hospitales Generales,20,Privados,N,,,N,valencia@imedhospitales.com
521,1046000388,460333,Hospital Nisa Aguas Vivas,"Urbanización Vall D'Aigues Vives, De La S/N",962588800;962588933,460832,Carcaixent,46,Valencia,10,Comunidad Valenciana,46740,96,C11,Hospitales Generales,20,Privados,N,,,N,yherrero@vithas.es
522,1046000390,460327,Hospital Imed Gandía,Calle Daimus 26,962874740,461311,Gandía,46,Valencia,10,Comunidad Valenciana,46701,12,C11,Hospitales Generales,20,Privados,N,,,N,psanchez@cmgandia.com
523,1046000268,460207,Hospital Francesc De Borja De Gandía,Avenida Medicina (De La) 6,962849500,461311,Gandía,46,Valencia,10,Comunidad Valenciana,46702,285,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerencia_gandia@gva.es
524,1046000278,460180,Ita Godella,Avenida Joan Peset 31,639634017;963638036,461350,Godella,46,Valencia,10,Comunidad Valenciana,46110,76,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,info@clinicasanonofre.com
525,1046006312,460392,Hospital De Lliria,Paraje Cabeço De L'Aguila Cv-35 S/N,962718800,461477,Llíria,46,Valencia,10,Comunidad Valenciana,46160,92,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,direccion_hlliria@gva.es
526,1046000667,460370,Hospital De Manises,Avenida Generalitat Valenciana 50,961845000;961845065,461593,Manises,46,Valencia,10,Comunidad Valenciana,46940,354,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,direcciongerencia@hospitaldemanises.es
527,1046000270,460381,Hospital De Crónicos De Mislata (Antiguo Hospital Militar De Valencia),Calle Dolores Ibárruri 1,963874693,461691,Mislata,46,Valencia,10,Comunidad Valenciana,46920,38,C13,Hospitales de media y larga estancia,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,direcciongerencia@hospitalmanises.es
528,1046000577,460235,Hospital General De Ontinyent,Avenida De Francisco Cerda 3,962989200,461846,Ontinyent,46,Valencia,10,Comunidad Valenciana,46870,56,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,udca_hont@gva.es
529,1046000290,460288,Hospital General De Requena,Calle Casablanca S/N,962339180;962339181,462135,Requena,46,Valencia,10,Comunidad Valenciana,46340,113,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,quiles_lea@gva.es
530,1046000383,460266,Hospital De Sagunto,Calle Ramón Y Cajal 46,962339300;962339308,462205,Sagunto/Sagunt,46,Valencia,10,Comunidad Valenciana,46520,252,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,dpsagunto_gerencia@gva.es
531,1046000414,460240,Hospital Intermutual De Levante,"Carretera Ctra. Valencia-Ademuz KM 11,700",961350250,469030,San Antonio de Benagéber,46,Valencia,10,Comunidad Valenciana,46184,230,C12,Hospitales especializados,21,Mutuas Colaboradoras Con La Seguridad Social,N,,,N,scasal@hilevante.com
532,1046000556,460272,Hospital Doctor Moliner,Calle Porta Coeli S/N,961687900;961687912,462286,Serra,46,Valencia,10,Comunidad Valenciana,46118,365,C13,Hospitales de media y larga estancia,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,secretaria_hmoliner@gva.es
533,1046000319,460109,Fundación Instituto Valenciano De Oncología,Calle Profesor Beltrán Baguena 8,961114000;961114099,462508,València,46,Valencia,10,Comunidad Valenciana,46009,117,C12,Hospitales especializados,22,Organizaciones No Gubernamentales,N,,,N,direccion@fivo.org
534,1046009364,460437,Clínica Imske,Calle Suiza S/N,646521270;963690000,462508,València,46,Valencia,10,Comunidad Valenciana,46024,18,C12,Hospitales especializados,20,Privados,N,,,N,isabel.munoz@imske.com
535,1046000344,460116,Hospital Vithas Valencia Consuelo,Calle Callosa D'En Sarria 12,963177800,462508,València,46,Valencia,10,Comunidad Valenciana,46007,156,C11,Hospitales Generales,20,Privados,N,,,N,cvconsuelo@hospitales.nisa.es
536,1046000568,460082,Hospital Católico Casa De Salud,Calle Doctor Manuel Candela 41,963897700;963897716,462508,València,46,Valencia,10,Comunidad Valenciana,46021,192,C11,Hospitales Generales,20,Privados,N,,,N,casadesalud@casadesalud.es
537,1046000096,460291,Hospital 9 De Octubre,Calle Valle De La Ballestera 59,963179100;963179200,462508,València,46,Valencia,10,Comunidad Valenciana,46015,300,C11,Hospitales Generales,20,Privados,N,,,N,pedro.gil@vithas.es
538,1046000421,460137,Hospital Quironsalud Valencia,Avenida Blasco Ibáñez 14,963690600,462508,València,46,Valencia,10,Comunidad Valenciana,46010,88,C11,Hospitales Generales,20,Privados,N,,,N,info.valencia@quironsalud.es
539,1046000057,460060,Consorcio Hospital General Universitario De Valencia,Avenida Tres Cruces 2,963131800,462508,València,46,Valencia,10,Comunidad Valenciana,46014,546,C11,Hospitales Generales,4,Otros Centros O Establecimientos Públicos De Dependencia Autonómica,N,,,N,gerencia_d9_hgv@gva.es
540,1046000361,460057,Hospital De La Malva-Rosa,Calle Isabel De Villena 2,961925400;961925431,462508,València,46,Valencia,10,Comunidad Valenciana,46011,33,C190,Otros Centros con Internamiento,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,dirmedica_hmr@gva.es
541,1046000576,460369,Hospital Pare Jofre,Calle San Lázaro S/N,961925200,462508,València,46,Valencia,10,Comunidad Valenciana,46017,125,C13,Hospitales de media y larga estancia,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,secretariadireccion_hpj@gva.es
542,1046000325,460023,Hospital Universitario Dr. Peset Aleixandre,Avenida Gaspar Aguilar 90,961622300,462508,València,46,Valencia,10,Comunidad Valenciana,46017,539,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
543,1046000362,460018,Hospital Universitario Y Politécnico La Fe,Avenida Fernando Abril Martorell 106,961244000;961244226,462508,València,46,Valencia,10,Comunidad Valenciana,46026,1000,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerencia_lafe@gva.es
544,1046000342,460044,Hospital Clínico Universitario De Valencia,Avenida Blasco Ibáñez 17,961973500;961973691,462508,València,46,Valencia,10,Comunidad Valenciana,46010,582,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,dirgerencia_hcv@gva.es
545,1046009450,460426,Centro Habilitado Ernest Lluch,Avenida Campanar 66,961244226,462508,València,46,Valencia,10,Comunidad Valenciana,46015,165,C190,Otros Centros con Internamiento,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerencia_lafe@gva.es
546,1046000651,460039,Hospital Arnau De Vilanova,Calle Sant Clement 12,961976000;961976010,462508,València,46,Valencia,10,Comunidad Valenciana,46015,282,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,arnaulliria_dir@gva.es
547,1046000353,460229,Hospital Lluís Alcanyis De Xátiva,Carretera Xativa-Silla KM. 2,962289300;962289340,461458,Xàtiva,46,Valencia,10,Comunidad Valenciana,46800,273,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
548,747001314,470091,Hospital Medina Del Campo,Calle Peñaranda De Bracamonte 24,0,470856,Medina del Campo,47,Valladolid,7,Castilla Y León,47400,119,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hmdc@saludcastillayleon.es
549,747001317,470053,Sanatorio Sagrado Corazón,Calle Fidel Recio 1,983299000,471868,Valladolid,47,Valladolid,7,Castilla Y León,47002,75,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,economa@sscvalladolid.com
550,747001322,470072,Centro Hospitalario Benito Menni,Paseo Juan Carlos I 10,983272600,471868,Valladolid,47,Valladolid,7,Castilla Y León,47008,240,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,,,N,chbm.valladolid@menni.com
551,747001316,470105,Hospital De Valladolid Felipe Ío,Calle Felipe Ío 9,983358000,471868,Valladolid,47,Valladolid,7,Castilla Y León,47003,79,C11,Hospitales Generales,20,Privados,N,,,N,atepac.gmp.hva@gruporecoletas.com
552,747001315,470113,Hospital Recoletas Campo Grande,Plaza De Colon  S/N,983135555,471868,Valladolid,47,Valladolid,7,Castilla Y León,47007,99,C11,Hospitales Generales,20,Privados,N,,,N,coordinacion.medica.hcg@gruporecoletas.com
553,747001312,470029,Hospital Clínico Universitario De Valladolid,Avenida Ramón Y Cajal 3,983420000,471868,Valladolid,47,Valladolid,7,Castilla Y León,47003,777,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hcuv@saludcastillayleon.es
554,747001319,470014,Hospital Universitario Rio Hortega,Calle Dulzaina 2,983420400,471868,Valladolid,47,Valladolid,7,Castilla Y León,47012,596,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hurh@saludcastillayleon.es
555,1648000013,480176,Hospital Universitario Cruces,Plaza Cruces 11,946006000,480139,Barakaldo,48,Vizcaya,16,País Vasco,48903,981,C11,Hospitales Generales,3,Otros Centros O Establecimientos Públicos De Dependencia Estatal,N,,,N,gerencia.cruces@osakidetza.eus
556,1648000014,480182,Hospital San Eloy,Avenida Avda. Antonio Miranda 5,944006733,480139,Barakaldo,48,Vizcaya,16,País Vasco,48902,128,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,g31265.direccionsaneloy@osakidetza.net
557,1648000023,480195,Hospital De Bermeo,Camino Tonpoi Bidea S/N,946029000,480176,Bermeo,48,Vizcaya,16,País Vasco,48370,188,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,eva.ibanezgorostiaga@osakidetza.eus
558,1648000006,480046,Hospital Cruz Roja De Bilbao (Victoria Eugenia),"Alameda Urquijo, Alameda/Zumardia 65",944434792,480209,Bilbao,48,Vizcaya,16,País Vasco,48013,68,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,i.idigoras@hospitalcruzroja.biz
559,1648000011,480059,Sanatorio Bilbaíno,Calle Gordoniz 18,944430150,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,44,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,
560,1648000018,480025,Hospital Intermutual De Euskadi,"Calle Fontecha Y Salazar, Calle/Kalea 6",944132381,480209,Bilbao,48,Vizcaya,16,País Vasco,48007,44,C12,Hospitales especializados,21,Mutuas Colaboradoras Con La Seguridad Social,N,,,N,aagote@intermutual.es
561,1648000019,480031,Clínica Ercilla Mutualia,"Calle Ercilla, Calle/Kalea 10",944252500;944252502,480209,Bilbao,48,Vizcaya,16,País Vasco,48009,22,C12,Hospitales especializados,21,Mutuas Colaboradoras Con La Seguridad Social,N,,,N,marijuan@mutualia.es
562,1648000012,480160,"Clínica Indautxu, S.A.",Calle Gordoniz 9,639141723;944445012,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,36,C11,Hospitales Generales,20,Privados,N,,,N,
563,1648000008,480097,Clínica Virgen Blanca,Calle Maestro Mendiri 2,944127011,480209,Bilbao,48,Vizcaya,16,País Vasco,48006,74,C11,Hospitales Generales,20,Privados,N,,,N,direccion@clinica.imq.es
564,1648002635,480316,Clínica Imq Zorrotzaurre,Calle Ballets Olaeta 4,944755000,480209,Bilbao,48,Vizcaya,16,País Vasco,48014,128,C11,Hospitales Generales,20,Privados,N,,,N,nguerra@clinica.imq.es
565,1648000010,480123,"Clínica Guimon, S.A.",Calle Manuel Allende 24,944215200,480209,Bilbao,48,Vizcaya,16,País Vasco,48010,42,C11,Hospitales Generales,20,Privados,N,,,N,
566,1648000005,480078,Hospital Universitario Basurto,"Avenida Montevideo, Avenida/Etorbidea 16-18",944006000,480209,Bilbao,48,Vizcaya,16,País Vasco,48013,697,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,direccion.gerenciaosibilbaobasurto@osakidetza.eus
567,1648000020,480010,Hospital Santa Marina,"Carretera Santa Marina, Carretera/Errepidea 41",944006900,480209,Bilbao,48,Vizcaya,16,País Vasco,48004,234,C13,Hospitales de media y larga estancia,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,hsm@osakidetza.eus
568,1648000017,480305,Hospital Quironsalud Bizkaia,"Carretera Leioa-Unbe Errepidea, Carretera/Errepidea 33",902445595;944898000,489026,Erandio,48,Vizcaya,16,País Vasco,48950,110,C11,Hospitales Generales,20,Privados,N,,,N,direccion.bil@quironsalud.es
569,1648000015,480209,Hospital Galdakao-Usansolo,Calle Labeaga 46A,944007000,480366,Galdakao,48,Vizcaya,16,País Vasco,48960,481,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,direcciongerencia.barrualdegaldakao@osakidetza.eus
570,1648000021,480216,Hospital De Gorliz,"Paseo Urezarantza, Paseo/Ibilbidea 1",944006600;944006603,480433,Gorliz,48,Vizcaya,16,País Vasco,48630,149,C13,Hospitales de media y larga estancia,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,merche.lecumberriayarza@osakidetza.eus
571,1648000016,480255,Hospital San Juan De Dios,Avenida Cristóbal Murrieta ( Et/Av. ) 70,902012450;944939900,480828,Santurtzi,48,Vizcaya,16,País Vasco,48980,100,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,,,N,santurce.gerente@hsjd.es
572,1648000022,480293,Avances Médicos S.A.,"Avenida Cristóbal De Murrieta, Avenida/Etorbidea 70",0;944947071,480828,Santurtzi,48,Vizcaya,16,País Vasco,48980,24,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,,,N,koldogu@avancesmedicos.es
573,1648004434,480327,Hospital Urduliz Ospitalea,"Calle Goieta, Calle/Kalea 32",946007005;946134800,480890,Urduliz,48,Vizcaya,16,País Vasco,48610,128,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,secretaria.direccionuribe@osakidetza.eus
574,1648000025,480268,Hospital De Zaldívar,Avenida Bilbao ( Et/Av. ) S/N,946032800,480950,Zaldibar,48,Vizcaya,16,País Vasco,48250,120,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,joseignacio.landalucelauzurica@osakidetza.eus
575,1648000026,480274,Hospital De Zamudio,Barrio San Martin De Arteaga ( Au/Ba ) 45,0;944006524,489050,Zamudio,48,Vizcaya,16,País Vasco,48170,142,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,mariadelaconcepcion.peraltarodrigo@osakidetza.eus
576,749000897,490065,Hospital De Benavente Complejo Asistencial De Zamora,Calle Hospital San Juan 4-6,980631900,490219,Benavente,49,Zamora,7,Castilla Y León,49600,51,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,490070.0,Complejo Asistencial De Zamora,N,gerente.hvcn@saludcastillayleon.es
577,749000898,490081,Hospital Recoletas De Zamora,Calle Pinar 7,980545300,492755,Zamora,49,Zamora,7,Castilla Y León,49023,44,C11,Hospitales Generales,20,Privados,N,,,N,admision.hrza@gruporecoletas.com
578,749000896,490028,Hospital Provincial De Zamora (Complejo Asistencial De Zamora),Calle Hernán Cortes 40,980548200,492755,Zamora,49,Zamora,7,Castilla Y León,49021,140,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,490070.0,Complejo Asistencial De Zamora,N,gerente.hvcn@saludcastillayleon.es
579,749000895,490013,Hospital Virgen De La Concha Complejo Asistencial De Zamora,Avenida Requejo 35,980548200,492755,Zamora,49,Zamora,7,Castilla Y León,49022,349,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,490070.0,Complejo Asistencial De Zamora,N,gerente.hvcn@saludcastillayleon.es
580,250000082,500153,Hospital Ernest Lluch Martin,Carretera Sagunto Burgos KM 254,976880964,500671,Calatayud,50,Zaragoza,2,Aragón,50300,122,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
581,250000095,500200,Centro Sanitario Cinco Villas,Calle Antonio Machado S/N,976677978,500956,Ejea de los Caballeros,50,Zaragoza,2,Aragón,50600,32,C190,Otros Centros con Internamiento,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
582,1110000697,100113,Clínica San Francisco Clínica Quirúrgica Cacereña,Ronda De San Francisco 0,927012200,100377,Cáceres,10,Cáceres,11,Extremadura,10005,36,C11,Hospitales Generales,20,Privados,N,,,N,clinica@cqcsanfrancisco.es
583,1110000695,100092,Hospital Quironsalud Cáceres,Avenida De La Universidad 5,927181360,100377,Cáceres,10,Cáceres,11,Extremadura,10004,25,C11,Hospitales Generales,20,Privados,N,,,N,arnaldo.pons@quironsalud.es
584,1110001384,100115,Hospital Universitario De Cáceres,Avenida De La Universidad 75,927256364,100377,Cáceres,10,Cáceres,11,Extremadura,10004,228,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,100089.0,Complejo Hospitalario De Cáceres,N,
585,1110000306,100015,Hospital San Pedro De Alcántara,Avenida Pablo Naranjo Porras 0,927256211,100377,Cáceres,10,Cáceres,11,Extremadura,10005,304,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,S,100089.0,Complejo Hospitalario De Cáceres,N,
586,1110000563,100041,Hospital Ciudad De Coria,Calle Cervantes 75,927149200,100670,Coria,10,Cáceres,11,Extremadura,10800,103,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
587,1110000572,100054,Hospital Campo Arañuelo,Calle Tomas Yuste Mirón 0,927548900,101318,Navalmoral de la Mata,10,Cáceres,11,Extremadura,10300,99,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
588,1110000696,100106,Clínica Soquimex,Avenida La Salle 22,927418484,101480,Plasencia,10,Cáceres,11,Extremadura,10600,20,C11,Hospitales Generales,20,Privados,N,,,N,soquimex@soquimex.com
589,1110000693,100073,Centro Sociosanitario De Plasencia,Carretera Cáceres 0,927413100,101480,Plasencia,10,Cáceres,11,Extremadura,10600,330,C13,Hospitales de media y larga estancia,4,Otros Centros O Establecimientos Públicos De Dependencia Autonómica,N,,,N,groiss@terra.es
590,1110000692,100067,Hospital Virgen Del Puerto,Finca Valcorchero 2,927428328,101480,Plasencia,10,Cáceres,11,Extremadura,10600,252,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,gerente.hvpt@salud-juntaex.es
591,111000286,110259,Hospital Punta De Europa,Carretera Getares S/N,956025000,110048,Algeciras,11,Cádiz,1,Andalucía,11207,270,C11,Hospitales Generales,2,Servicios E Institutos De Salud De Las Comunidades Autónomas,N,,,N,
